Word,Concrete_rating
structure,4.03
strum,3.57
strutting,3.57
stubbly,4.04
stubborn,2.18
stuck,3.55
student,4.92
studied,2.46
studious,2.48
studiously,2.31
stuffed,4
stumper,2.08
stunned,2.41
stunningly,2.16
stupefy,1.72
stupendous,1.54
stupidly,1.4
sturgeon,4.52
stutterer,4.16
stylish,2.14
stylistic,1.89
stylistically,2.07
stylize,2.03
stylized,2.17
suave,1.48
subcommittee,3.55
subcontinent,3.93
subcontractor,3.83
subdivision,3.89
subdue,2.24
subdued,1.97
subduing,2.3
subheading,3.61
subjected,1.96
subjectivity,1.33
subjugate,1.68
sublimation,2
sublimely,1.62
subliminal,1.93
sublimity,1.41
submarine,4.8
submariner,4.35
subservience,1.58
subservient,2.11
subside,2.26
subsidize,1.73
subsidy,2.16
subsoil,4.3
subsonic,1.97
substantial,2.03
substation,3.88
substructure,3.89
subtitle,3.84
subtle,1.72
subtlety,1.54
subtly,1.54
subtract,3.82
suburb,3.76
subversion,2.15
subvert,1.83
succeed,2.33
succeeding,2.23
success,2.21
successful,2.07
successive,2.45
succinct,2.2
succumb,2.03
suckle,3.96
suckling,3.76
suction,3.96
sudden,2.07
suddenly,1.84
suddenness,2.15
suds,4.59
suffer,2.28
suffice,1.72
sufficiently,1.72
suffix,3.61
suffocate,3.74
suffrage,2.38
sugarcane,4.89
sugarless,3.89
sugary,3.89
suggest,1.8
suggestive,2
suicidal,2.27
suicide,3.59
suitable,1.93
suitably,1.86
suitcase,4.97
suite,4.16
sulfide,3.81
sulfur,4.43
sulky,2.45
sullen,2.47
sultry,2.11
summarily,1.93
summarize,2.32
summation,2.35
summed,1.93
summerhouse,4.54
sunbathe,3.72
sunbather,4.72
sunburn,4.57
sunburnt,4.12
sunburst,3.84
sundeck,4.61
sundry,2.3
sunfish,4.85
sunflower,4.8
sunglasses,4.83
sunken,3.72
sunlamp,4.86
sunless,3.69
sunlight,4.45
sunlit,4.31
sunrise,4.69
sunroof,4.68
sunset,4.54
sunshine,4.21
sunspot,4.61
sunstroke,3.76
suntanned,3.59
superb,1.62
superbly,1.89
supercharger,3.56
superego,1.88
superficial,1.85
superfluous,1.85
superfluously,2.05
superintendent,4.21
supermarket,4.57
supernormal,1.83
supernova,3.78
supersede,1.5
superstructure,3.72
supervise,2.48
supervisor,4.26
supper,4.63
supplicating,2.11
supposedly,1.86
supposing,1.93
supposition,1.77
suppository,4.37
suppress,2.22
suppression,2.31
supremacy,1.9
supreme,2
supremely,1.54
surefire,2.07
surely,1.71
surety,2.16
surface,4.26
surfboard,4.57
surfer,4.73
surgeon,4.54
surgery,4.34
surliness,1.67
surly,2.32
surmise,1.78
surmount,1.83
surprisingly,1.92
surreal,1.3
surrealism,2.27
surrealist,2.45
surrounded,3.69
surroundings,3.88
survey,4.08
surveyor,3.85
survival,2.34
suspender,4.54
suspenders,4.68
suspense,1.85
sustain,2.17
sustained,1.97
sustenance,2.26
suture,4.15
swaddle,3.56
swaggering,1.93
swallow,3.89
swan,4.96
swanky,2.4
swashbuckler,4.16
swear,2.45
sweatband,4.37
sweated,3.66
sweater,4.78
sweating,4.24
sweatshirt,4.93
sweatshop,4.07
sweepings,3.96
sweetener,4.48
sweetly,2.23
swelled,3.78
swiftly,2.29
swimmingly,1.74
swimsuit,4.78
swirl,3.93
switch,4.07
switchblade,5
switchboard,4.61
switching,2.45
sword,4.93
swordfish,4.89
swordplay,4.09
swordsman,4.7
sycamore,4.48
syllabus,4.07
symbiosis,2.48
symbolic,2.11
symbolically,1.64
symbolism,1.41
symbolize,2.4
symmetrical,3.61
sympathetic,1.77
sympathize,1.54
sympathy,1.88
symphony,4.21
symposium,3.58
symptomatic,2.04
synagogue,4.54
sync,2.38
syndicate,2.33
syndrome,2.48
synonymous,2.22
synopses,2.37
syntax,2.08
synthesis,1.54
synthesize,2.22
synthesizer,4.04
syphilis,3.93
syringes,4.79
syrup,4.76
syrupy,3.77
systematic,2
systemic,1.8
tabasco,4.59
tabernacle,4.04
table,4.9
tablecloth,4.85
tablespoon,5
tablespoonful,4.24
tablet,4.82
tableware,4.65
tabloid,4.07
taboo,1.67
tackiness,2.42
tackle,4.28
tackled,3.69
tackling,3.71
tact,1.76
tactful,2.21
tactfully,1.72
tactic,2.1
tactical,2.08
tactically,2
tactician,3.72
tactics,2.48
tactless,1.85
taffy,4.79
tailcoat,4.67
tailgate,3.93
taillight,4.86
tailoring,3.71
tailspin,3.59
taint,2.19
taker,2.3
takings,2.26
talent,2.19
talented,2.04
talisman,4.15
talker,4.39
talking,3.72
taller,4.07
talon,4.8
tambourine,4.86
tamely,2.08
tangerine,4.81
tangle,3.96
tapestry,4.52
tapeworm,4.93
tapioca,4.64
tapping,4.4
tar,4.78
tarantula,4.83
tardiness,2.47
tardy,2.31
tassel,4.73
tasteful,2.21
taster,3.55
tattered,3.7
tattoo,4.71
tattooing,4.07
taught,2.21
tautness,2.42
tawdry,1.96
taxable,1.97
taxidermist,4.27
taxidermy,3.68
taxing,2.45
taxpayer,4.14
teabag,4.82
teachable,1.74
teahouse,4.57
teakettle,4.97
teakwood,4.62
teaming,2.12
teammate,4.15
teamster,3.88
teamwork,2.37
teapot,4.96
teardrop,4.56
teargas,3.84
tearoom,4.58
teaspoon,4.76
teaspoonful,4.27
technical,1.97
technician,4.1
technique,2.4
technological,2.08
tedious,1.97
tediously,1.96
teenager,4.34
teething,3.58
telecast,4.08
telegram,4.63
telegraph,4.59
telegrapher,4.17
telepathic,1.93
telepathy,2.17
teleprompter,4.81
telescope,5
televised,3.63
television,4.83
telltale,2.33
temperance,2.1
temperature,3.71
template,4.19
tempt,2.1
temptation,1.84
tenacity,1.41
tenancy,2.36
tenant,4.55
tend,2
tendency,1.83
tenderloin,4.39
tenderly,1.89
tenderness,2.06
tending,1.96
tendon,4.47
tenement,3.58
tensile,2.25
tentacle,4.46
tentative,2.03
tenuous,1.88
tenure,2.42
terminally,2.15
terminate,2.29
termite,4.7
terracotta,4.29
terrible,2.04
terribly,1.21
terrier,4.62
terrific,2.07
terror,2.43
terrycloth,4.55
terseness,1.92
tester,3.88
testes,4.54
testicle,4.59
testicular,3.71
testy,2
tether,3.67
textile,4.23
texture,3.83
thankful,1.69
thankfully,1.96
thankless,1.89
theater,4.92
theatergoer,3.92
theatrical,2.18
thence,1.36
theologian,3.76
theology,1.93
theorize,1.7
theory,1.47
therapist,4.52
thereabout,1.48
thereafter,1.52
thereby,1.42
thereof,1.31
thermometer,4.96
thermos,4.67
thermostat,4.87
thesaurus,4.79
thickener,3.7
thieving,2.39
thimble,5
thimbleful,3.73
thingamajig,2.48
thorax,4.56
thorny,4.26
thorough,1.66
thrash,3.59
thread,4.83
threaded,3.76
thresher,4
thrift,2.36
thrifty,1.92
thrill,2.46
thriller,2.21
thrive,2.21
thriving,2.1
throat,4.97
throbbing,3.63
throttle,4.24
throughway,3.96
throwback,2.23
thrush,3.92
thudding,3.59
thumbnail,4.5
thumbscrew,4.32
thumbtack,4.96
thunderbolt,4.28
thunderclap,3.96
thundercloud,4.52
thunderstorm,4.83
thwart,2.38
thwarting,2.04
thyme,4.96
tickler,3.76
tidewater,4.54
tidily,2.45
tiger,5
tightly,2.47
tightrope,4.78
tights,4.62
tiller,4.26
timberline,3.68
timed,3.68
timekeeper,3.93
timeless,1.57
timepiece,4.36
timid,2.22
timidity,1.97
timidly,2.19
tinder,3.96
tinderbox,4.79
tinfoil,4.96
tinged,2.33
tinkling,3.77
tinplate,4
tinsel,4.82
tinsmith,4.38
tinting,3.9
tipped,3.81
tipsy,2.35
tiptoe,3.89
tireless,2.38
tirelessly,2.34
tiresome,2.08
titillate,1.56
titled,2.43
toadstool,4.82
toast,4.93
toaster,4.9
toastmaster,3.88
tobacco,4.88
toboggan,4.76
toddler,4.29
toehold,3.58
toffee,4.89
tofu,4.86
toga,4.73
toilet,4.97
toiletry,4.52
toiling,2.46
tolerance,2.11
tolerant,2.07
tolerate,1.78
tollgate,4.69
tollhouse,4.19
tom,3.96
tombstone,4.71
ton,4.17
tonality,2.36
toneless,2.43
toner,4.17
tongs,5
tonsil,4.72
tonsillitis,4.07
toothbrush,5
toothless,4.26
toothpaste,4.97
toothpick,4.93
topnotch,2.1
topography,3.64
topple,3.59
topsail,4.5
topsoil,4.85
torchlight,4.28
tormented,2.36
tornado,4.53
torrid,2.17
tortilla,4.89
tortoise,4.87
tortoiseshell,4.65
tortuous,2.35
torturer,4.31
totally,1.78
toucan,4.66
touchdown,3.88
touchy,2.44
toughen,2.41
toughly,2.14
toughness,2.41
toupee,4.65
tourist,4.59
tournament,4.11
tourniquet,4.5
towing,4.38
towline,4.52
town,4.64
townsfolk,3.82
townsman,4
townspeople,4.21
townswoman,4.24
toxicologist,3.68
toxin,3.89
toying,2.3
traceable,2.14
tracer,3.57
tracker,3.89
tracksuit,4.73
tradesman,4.07
traditionally,1.41
traffic,4.67
tragedy,2.07
trailer,4.79
trainee,3.89
trainer,4.31
traitorous,1.71
trampoline,5
tranquil,1.9
tranquility,2.33
tranquilizer,4.55
tranquilizers,4.26
transcend,1.93
transcendence,1.48
transcending,1.41
transcript,4.07
transducer,3.81
transference,1.86
transferral,2.03
transformer,3.75
transfuse,2.46
transistor,4.12
transit,3.61
transitory,1.64
translator,3.86
transmission,4
transmitter,4.37
transpire,2.27
transplant,3.77
transportation,3.89
transporter,3.96
transpose,2.47
transverse,2.19
transvestite,3.85
trapper,3.59
trashcan,4.86
traumatic,2.37
travel,3.67
traveler,4.07
traveller,4.57
travesty,2.07
treacherous,2.21
treachery,1.69
treadmill,4.93
treason,2.03
treasonous,1.46
treasure,4.32
treasurer,3.73
treating,2.12
treeless,4.24
tremble,3.61
tremor,3.89
trencher,3.62
trend,2.42
trendiness,1.92
trendy,2.33
trepidation,1.68
trespasser,4.11
tresses,3.92
triangle,4.52
triangular,4.07
tribesman,4.61
tributary,3.68
triceps,4.46
trickery,1.9
tricking,2.37
trickle,3.59
tricky,2.04
tricycle,4.68
trident,4.5
tried,2.07
trimming,3.86
trinket,4.48
triplet,4.36
triplex,3.68
tripper,4.04
tripwire,4.13
trite,2.09
triumph,2.17
triumphant,2
trivialize,2
trivially,1.68
troll,4.28
trombone,4.9
trooper,4
troops,4.21
trot,4.11
trouble,2.25
troublesome,2.04
troupe,4
trousers,4.93
truce,2.47
trucking,3.72
trucks,4.89
truculent,1.96
true,1.7
truelove,2.46
truly,1.62
trumpet,4.86
trumpeter,4.56
trust,2.04
trustful,1.76
trusty,2.23
truth,1.96
truthful,1.9
truthfully,1.72
try,2.22
trying,2.11
tryst,2.04
tuba,4.86
tuberculosis,3.62
tubful,3.92
tubing,4.38
tucking,4.1
tuft,3.85
tugboat,4.78
tulip,5
tumble,3.89
tumbler,4.08
tumbleweed,4.84
tumbling,3.76
tuned,2.41
tuneless,2.08
tunic,3.75
tunnel,4.82
turbine,4.59
turbojet,4.46
turbulence,3.57
turmoil,2.11
turncoat,4.11
turnip,4.79
turnoff,2.36
turnpike,4.38
turnstile,4.36
turntable,4.57
turpentine,4.86
turquoise,4.41
turtledove,4.61
turtleneck,4.7
tweeter,3.56
tweezer,4.89
twerp,2.44
twilight,4.11
twirl,3.92
twirler,3.6
twister,4.44
twitter,4.1
tycoon,3.68
typeface,4.21
typesetter,3.82
typewrite,3.96
typewriter,4.88
typewriting,4.43
typewritten,4
typhoon,4.55
typical,1.52
typically,1.67
typist,4.41
tyrannical,2.19
tyrannosaurus,4.62
tyranny,1.68
ukulele,4.62
ulcer,4.69
ulterior,1.44
ultimatum,2.07
umbilical,3.88
umbrella,5
unabashed,1.89
unabated,1.85
unable,1.77
unabridged,2.12
unadvised,1.72
unadvisedly,1.3
unaffected,1.77
unafraid,1.84
unaided,1.88
unambiguous,1.4
unattached,2.48
unattractive,2.04
unavoidable,1.64
unawares,1.87
unbalance,2.46
unbearable,2
unbeatable,1.73
unbeaten,2.42
unbelief,1.56
unbeliever,1.88
unbiased,2.07
unbind,3.62
unbounded,2.33
unbridled,1.35
unbuckle,3.59
unburden,2
unbutton,3.93
uncalled,2.3
uncannily,1.92
uncanny,1.63
unceasing,2.31
uncertain,1.88
unchanged,2.26
unchanging,2.11
unchecked,2.11
unchristian,1.55
uncivil,1.7
unclear,2.39
uncommon,2.38
uncommonly,1.79
unconditional,1.77
unconscionable,1.68
unconsciously,1.57
unconvincing,1.93
uncork,3.61
uncorking,3.78
uncounted,2.22
uncouth,1.87
undated,2.11
undaunted,1.97
undecided,1.83
undefined,1.4
undeniably,1.48
undependable,2.2
underbelly,4.04
underbid,1.92
underbrush,4.44
undercarriage,4.54
underclassman,3.9
underclothes,4.66
underclothing,4.29
undercoat,4.5
undercut,2.07
undergarment,4.48
undergo,2.41
undergoing,1.69
underground,4.07
undergrowth,3.59
underhand,2.35
underline,3.95
undermine,1.9
undermining,1.75
underpants,4.89
underpass,4.21
undersea,3.83
undersell,2.18
undershirt,5
underside,3.79
understandable,1.85
undertake,1.71
undertaker,4.07
undertone,2.4
undertow,3.72
underwear,4.96
underwent,2.07
undimmed,2.38
undisciplined,2
undisclosed,1.73
undoing,2.41
undoubted,1.79
undue,1.67
undulating,2.28
unduly,1.77
undying,1.87
unearned,1.57
unearthly,1.85
unease,1.93
uneasily,1.43
uneasiness,1.82
uneasy,1.86
uneducated,2.15
unending,1.93
unequaled,1.9
uneventful,1.74
uneventfully,1.78
unexamined,2.11
unfailing,2.43
unfairly,1.55
unfairness,1.67
unfaithful,1.93
unfamiliar,1.83
unfeeling,2.17
unfinished,2.34
unfit,1.89
unforeseen,1.83
unforgettable,1.6
unforgivable,1.32
unformed,2.07
unfortunate,1.78
unfounded,1.89
unfulfilled,1.63
unfurl,3.75
ungainly,2.04
unglamorous,2.12
ungodly,1.56
ungracious,2.07
ungrateful,1.63
unguarded,2.08
unguided,2.38
unhappy,2.04
unheard,2.22
unheeded,2.08
unholy,1.52
unhurriedly,1.89
unhurt,2.15
unicorn,3.62
unified,2.07
unify,2.33
unifying,1.96
unimpaired,2.37
unimportant,1.83
unimpressive,1.97
unimproved,2.3
uninformed,2
uninhabitable,2.27
uninhibited,1.67
uninspired,1.33
unintended,1.9
uninterested,1.73
uninvited,2.39
unionize,2.24
uniquely,2.03
uniqueness,1.87
unity,2.23
universe,3.85
university,4.65
unkind,2.22
unkindly,1.81
unknowing,1.43
unlawfully,1.76
unlearn,1.86
unleash,3.55
unleashed,2.24
unlimited,1.88
unlisted,2.46
unlock,4.11
unlocking,4.28
unloose,2.46
unloosen,2.32
unlucky,1.79
unmanly,2.38
unmatched,2.31
unmistakable,1.73
unmitigated,2
unnamed,2.39
unnatural,1.41
unnaturally,1.8
unnecessary,1.56
unneeded,1.72
unnerve,2.12
unnoticed,2.25
unobtrusive,2.11
unofficial,1.61
unorthodox,1.46
unpaved,4.12
unpick,2.39
unpleasant,1.91
unpopular,2.07
unprejudiced,1.89
unprepared,2.07
unpretentious,1.76
unprincipled,1.48
unprotected,2.32
unproved,1.96
unprovoked,1.72
unpunished,2.28
unqualified,1.97
unquote,2.19
unreadable,2.3
unreal,1.52
unrealistic,1.89
unreasonable,1.6
unreasoning,1.79
unredeemed,1.54
unrelated,1.74
unreliable,1.83
unrequited,2
unresolved,1.87
unrest,2.24
unrivalled,1.65
unromantic,1.86
unruly,2.27
unsaddle,3.79
unsaid,2.1
unsalted,3.9
unsavory,1.75
unscrewing,3.97
unsealed,3.68
unseeing,2.32
unseemly,1.68
unseen,1.67
unselfish,1.5
unsettle,2.16
unsettling,1.42
unshakable,2.07
unshaved,4.25
unshaven,4.24
unsheathe,3.76
unshelled,4.17
unsociable,1.85
unsocial,2
unsolved,2
unsound,1.74
unspoken,2.21
unsuccessful,2.25
unsuitable,1.52
unsuited,2.31
unsung,1.77
unsure,2
untapped,2.21
untie,3.89
untimely,2
untiring,2.04
untold,1.76
untouchable,2.29
untrained,2.41
untrue,2.11
untruth,2.21
untruthful,1.76
unusual,2.21
unusually,1.81
unutterably,1.89
unveiling,2.48
unwanted,2
unwelcome,2
unwieldy,2.22
unwilling,1.61
unwise,1.69
unwitting,1.59
unworkable,1.92
unwrinkled,3.62
unwritten,2.14
unzip,3.96
upbeat,1.93
upbringing,2
upgrade,2.36
upheld,2.04
upholstery,4.65
upkeep,2.44
uplift,2.34
uplifting,1.96
uppercut,4.04
uppity,2.29
uprising,2.41
uptight,1.86
urbane,1.48
urchin,4.25
urethane,3.72
urethra,4.37
urge,1.93
urgency,2.03
urgently,2.1
urging,2.1
urinal,4.6
urinate,4.46
urination,4.32
usable,2
usefully,2.04
usefulness,1.86
useless,1.78
usher,4.38
usually,2.04
usurp,2.32
usurping,2.12
uterus,4.71
utilitarian,2.31
utilize,1.96
utopia,1.71
utterly,1.69
vacantly,2.46
vacationer,4.07
vaccination,4.24
vagabond,3.8
vaginal,3.66
vague,1.55
vaguely,1.74
vagueness,1.82
vainly,1.62
valance,3.85
valiantly,1.6
valid,2.27
validate,2.18
validation,2.24
validity,1.89
valor,1.85
valuable,2.22
value,1.62
valued,1.56
valve,4.83
vanishing,2.36
vanity,2.15
vanquish,2.21
vantage,1.93
vaporous,2.44
variably,2.07
variance,1.84
variation,2.46
varicose,3.84
variety,2.13
varnish,4.12
vary,1.93
vasectomy,4.46
vaseline,4.9
vast,2.1
vastly,1.93
vastness,2.21
vegetable,4.89
vegetation,4.45
vehement,1.92
vehemently,1.72
velocity,2.27
velvet,4.44
velvety,3.9
vendetta,2.08
vendor,4.5
venerable,1.74
veneration,1.65
vengeance,2.04
vengeful,2.21
venom,4.62
ventilator,4.04
ventricle,4.36
ventriloquism,3.55
ventriloquist,4.44
veracity,1.5
veranda,4.54
verbally,2.37
verbose,1.88
verdict,2.19
verge,2.32
verification,2.45
verify,2.1
veritable,1.82
vermicelli,4.52
vermin,4.48
vernacular,2.46
versatile,2.04
versed,1.96
version,1.7
vertebra,4.45
vertebrae,4.64
vertically,3.63
vertices,3.71
vestibule,4.37
vestige,2.28
vesting,2.22
vet,4.55
veterinarian,4.46
viability,1.93
vibes,2.48
vibrant,2.38
vibrate,4
vibrating,3.59
vibration,3.61
vibrator,4.64
vicarious,1.33
vicariously,1.48
vice,2.46
vicinity,2.37
viciously,2.32
victim,3.59
victimize,2.45
victorious,2.25
videotape,4.92
viewfinder,4.44
viewpoint,2.23
vigilance,2.36
vigilant,2.22
vigor,2.27
vigorous,2.26
vileness,1.59
villager,4.24
villainy,2
vinaigrette,4.52
vindicate,1.71
vindictiveness,1.68
vineyard,4.8
vinyl,4.54
violently,1.9
violinist,4.84
virile,2.2
virility,1.85
virologist,3.8
virtue,1.62
virtuosity,1.72
virtuous,1.68
visceral,2.36
visibly,2.44
visit,3.92
visor,4.66
visualize,2.45
vital,1.93
vitalism,1.52
vitality,1.78
vitally,1.3
vitamin,4.48
vivacious,2.2
vivid,2.04
vividly,1.96
vividness,2.17
vixen,3.8
vocalist,4.2
vogue,2.15
voided,2.33
volatile,2.35
volatility,2.19
volcanic,3.93
volition,1.68
volley,3.59
volleyball,4.93
voluntary,2.21
volunteer,3.77
vomiting,4.31
voracious,1.74
voter,3.93
voucher,3.81
vow,2.42
vowed,2.04
vowel,3.8
vulgar,1.97
vulgarism,2.27
vulgarity,2.07
vulgarly,2
vulture,4.73
vulva,4.5
wackiness,2
wacky,2
wad,3.93
wadding,3.59
waddle,3.59
wafer,4.56
waffle,4.71
wage,3.79
wail,3.93
waistband,4.79
waistcoat,4.63
waistline,4.34
waitress,4.56
waiver,3.62
wakefulness,2
walk,4.07
walker,4.42
walking,4.29
wallboard,4.5
wallet,4.81
wallpaper,4.62
walnut,4.97
walrus,5
wander,2.28
waned,2.19
wanting,2
wantonly,1.4
warbler,4.15
warhorse,4.21
wariness,1.73
warlord,4.4
warmly,2.13
warmonger,3.81
warrant,3.73
warranted,1.93
warrior,4.17
washbasin,4.74
washboard,4.86
washbowl,4.76
washcloth,4.93
washer,4.7
washerwoman,3.92
washing,4.44
washroom,4.76
washstand,4.85
washwoman,4
wastebasket,4.63
wasteful,1.97
wasteland,4
waster,2.35
wastewater,4.12
wasting,2.1
watchband,5
watchdog,4.29
watcher,4.17
watchful,2.19
watching,3.58
watchmaker,4.36
watchtower,4.43
waterbird,4.92
watercolor,4.33
watercolorist,4.11
watercress,4.31
watered,3.88
waterfall,4.9
waterfowl,4.43
waterfront,4.67
waterhole,4.62
waterline,4.4
waterlogged,3.56
watermark,4.55
watermelon,4.89
watermill,4.69
watershed,4.08
waterskiing,4.19
waterspout,4.81
waterway,4.4
waterwheel,4.43
waterworks,4.07
watery,3.93
wave,4.55
waved,3.69
wavering,2.29
waxwork,3.96
waxy,4.1
ways,2
wayward,2.21
weaken,2.37
weakening,2.17
weakly,2.17
weaponry,3.56
wear,3.61
wearer,3.78
wearily,2
weariness,2.43
wearing,3.59
weasel,4.74
weather,3.83
weatherman,4.73
weaver,4.29
wedlock,2.29
weedy,3.67
weep,4.54
weeping,4.18
weirdly,1.96
weirdness,1.93
welder,4.82
welding,4.17
wellbeing,2.3
welt,4.43
wench,3.86
went,2.25
wetness,3.79
whale,4.96
whalebone,4.46
whaler,4.34
whaling,3.68
wharf,4.6
whatnot,1.92
wheelbarrow,4.79
wheelbase,4.12
wheelchair,4.93
wheelhouse,4.56
wheeze,4.29
wheezy,3.6
whereof,1.32
whetstone,4.68
whey,4.71
whilst,1.85
whim,1.69
whimper,4.37
whimsical,1.93
whimsy,1.85
whipping,3.9
whirlpool,4.64
whirlwind,4.07
whirlybird,4.31
whisk,4.33
whisker,4.7
whiskered,4.14
whiskers,4.89
whiskey,4.74
whisking,3.62
whisper,4.34
whispered,4.13
whisperer,3.81
whistle,4.42
whistling,4.19
whitehead,4.52
whiten,3.56
whiteness,3.69
whitetail,4.5
whitewash,3.7
whittler,4.04
whodunit,2.3
wholesaler,3.86
wholesome,2.17
wholly,2.19
whoopee,2.41
whore,4.15
whorehouse,4.6
wicked,2.11
wickedly,1.5
wickedness,1.72
wicker,4.3
widely,2.21
widower,3.96
width,3.64
wielder,3.72
wifely,1.54
wigmaker,4.11
wigwam,4.48
wildcat,4.79
wilderness,3.79
wildlife,4.26
wildly,1.93
wildness,2.39
willed,2.29
willful,1.81
willfully,1.93
willingly,2.04
willow,4.35
willowy,2.12
willpower,1.48
wimpy,2.21
windbreak,3.96
windbreaker,4.12
windmill,4.89
windowless,3.86
windowpane,4.86
windowsill,4.7
windpipe,4.75
windscreen,4.59
windshield,4.86
windsock,4.39
windstorm,4.41
wineglass,4.93
winged,3.68
wingless,3.71
wingman,3.61
wingspan,4
winking,4.34
wintergreen,4.03
wintertime,3.67
wiper,4.56
wiring,4.64
wisdom,1.53
wisely,2.09
wisenheimer,2.04
wish,1.77
wishbone,4.68
wished,1.93
wishful,2.36
wishing,2.04
wistful,2.07
wit,1.93
witchery,2.17
witching,2.04
withdrawn,2.19
withheld,2.03
withstand,2.27
withstood,2.33
witless,1.81
witness,4.07
wits,1.76
wittily,1.8
witty,2.21
wobble,3.6
wobbling,3.61
woe,1.96
woeful,1.67
woefully,1.88
wolfhound,4.8
womanly,2.48
wonderland,2.39
wondrous,1.46
woo,2.19
wood,4.85
woodblock,4.59
woodcarver,4.59
woodcraft,4.15
woodcutter,4.54
wooden,4.61
woodpecker,4.93
woodpile,5
woodshed,4.68
woodsman,4.58
woodwind,4.43
woodwork,4.45
woodworking,4.12
woodworm,4.79
woofer,4.5
woolen,3.86
worded,2.15
wording,2.45
wordless,2.31
wordplay,1.87
workable,2.21
workbench,4.62
workbook,4.57
workbox,4.08
workday,3.68
worker,4.59
workhorse,3.8
workhouse,4.23
workroom,4.66
worksheet,4.66
workshop,4.54
world,4.36
worldliness,1.79
worldly,1.86
wormhole,3.89
wormwood,4.44
worsen,1.7
worsening,1.96
worthless,1.97
worthwhile,2
worthy,2
wound,4.24
wounds,4.19
wrangler,3.56
wrapper,4.39
wrapping,3.97
wrath,2.42
wrathful,1.86
wreckage,4.46
wrecker,4.29
wrench,4.93
wrestle,4.33
wrestler,4.42
wrestling,4.38
wretched,2.03
wretchedly,1.7
wristband,4.79
wristlet,4.38
wristwatch,4.85
writing,3.7
wrongful,1.5
wrongfully,1.93
wrongly,1.83
wrote,3.55
xylophone,4.75
yachting,4.04
yachtsman,4.35
yardstick,4.69
yawn,4.46
yearbook,4.58
yearling,3.92
yearn,1.76
yearning,2
yeast,4.72
yell,3.86
yelling,4.08
yellows,3.86
yesteryear,1.89
yeti,3.96
yin,2.48
yodel,4.2
youngish,2.07
youngster,3.76
zany,1.58
zeal,2.33
zealous,2
zebra,4.86
zen,1.55
zeppelin,4.44
zest,2.27
zing,1.23
zipper,4.83
zodiacal,2.17
zoning,2.45
zoological,2.4
zoologist,4.3
zucchini,4.87
